,good_id,shop_id,onhand_qnt
3183,1390978,15174,3.0
3184,1391170,15174,3.0
3185,1391352,34763,53.0
3186,1391518,12105,999976.0
3187,1391585,11013,1.0
3188,1391633,15174,2.0
3189,1391647,12105,999996.0
3190,1391648,12105,999966.0
3191,1391650,12105,999998.0
3192,1391700,15174,1.0
3193,1391722,12105,999917.0
3194,1391725,11013,31.0
3195,1391725,56377,3.0
3196,1391739,12105,999992.0
3197,1391740,12105,999996.0
3198,1391743,15174,2.0
3199,1391880,15174,1.0
3200,1391900,15174,1.0
3201,1391929,15174,0.132
3202,1392275,12105,999991.0
3203,1392298,15174,5.0
3204,1392356,15174,1.0
3205,1392557,15174,11.0
3206,1392629,15174,5.0
3207,1392819,15174,7.0
3208,1392832,15174,11.0
3209,1392866,15174,6.0
3210,1392866,19917,2.0
3211,1392996,15174,2.0
3212,1393059,19917,34.0
3213,1393129,15174,1.0
3214,1393193,15174,8.0
3215,1393280,15174,1.0
3216,1393292,15174,5.0
3217,1393293,15174,17.0
3218,1393423,15174,7.0
3219,1393712,15174,7.0
3220,1393741,56377,1.0
3221,1393792,85973,7.0
3222,1393882,15174,1.0
3223,1393932,15174,1.0
3224,1393941,15174,5.0
3225,1394072,11013,2.0
3226,1394072,15174,1.0
3227,1394094,7686,1.0
3228,1394447,15174,3.0
3229,1394456,15174,2.0
3230,1394684,15174,2.0
3231,1394763,15174,6.0
3232,1395108,15174,2.0
3233,1395247,15174,9.0
3234,1395293,56377,12.0
3235,1395707,15174,2.0
3236,1395984,31565,1.0
3237,1396003,34763,1.0
3238,1396290,56377,5.26
3239,1396297,19765,1.0
3240,1396794,15174,1.0
3241,1396998,12105,999981.0
3242,1397027,24799,23.0
3243,1397027,34763,1.0
3244,1397052,83733,53.0
3245,1397061,12105,999986.0
3246,1397063,12105,999974.0
3247,1397090,12105,999979.0
3248,1397247,34763,1.0
3249,1397260,15174,2.0
3250,1397263,15174,6.0
3251,1397268,15174,3.0
3252,1397274,15174,16.0
3253,1397306,15174,16.0
3254,1397383,19917,2.0
3255,1397578,15174,38.0
3256,1397635,15174,1.0
3257,1397683,15174,1.0
3258,1397797,98539,2.0
3259,1398242,27514,23.0
3260,1398608,11013,5.0
3261,1398716,11013,4.0
3262,1398783,7686,4.0
3263,1398788,15174,1.0
3264,1398814,15174,9.0
3265,1398827,15174,1.0
3266,1399231,11013,1.0
3267,1399319,11013,3.0
3268,1399328,15174,1.0
3269,1400209,15174,1.0
3270,1400234,15174,6.0
3271,1400493,15174,3.0
3272,1400524,15174,4.0
3273,1400784,15174,1.0
3274,1401275,11013,2.0
3275,1401292,11013,3.0
3276,1401372,15174,0.564
3277,1401464,15174,18.0
3278,1401617,15174,3.0
3279,1401719,15174,4.0
3280,1401736,15174,1.0
3281,1401740,15174,2.0
3282,1401823,15174,25.0
3283,1402127,15174,9.0
3284,1402148,15174,0.762
3285,1402194,15174,9.0
3286,1402343,15174,2.0
3287,1402346,15174,10.0
3288,1402363,15174,5.0
3289,1402426,15174,2.0
3290,1403041,15174,34.0
3291,1403440,31565,1.0
3292,1403462,15174,3.0
3293,1403465,15174,19.0
3294,1403466,15174,21.0
3295,1403497,15174,16.0
3296,1403526,15174,35.0
3297,1403548,15174,2.0
3298,1403576,31565,0.805
3299,1403577,19917,0.5
3300,1403631,15174,2.0
3301,1404100,15174,1.0
3302,1404108,38006,19.0
3303,1404164,15174,1.0
3304,1404220,15174,1.0
3305,1404244,34763,10.0
3306,1404263,15174,5.0
3307,1404268,15174,2.0
3308,1404432,15174,5.0
3309,1404447,15174,1.0
3310,1404453,15174,1.0
3311,1404476,15174,1.0
3312,1404685,15174,1.0
3313,1404744,15174,2.0
3314,1405279,15174,2.0
3315,1405341,15174,1.0
3316,1405434,15174,30.0
3317,1405832,98539,3.0
3318,1406412,15174,308.0
3319,1406473,15174,44.0
3320,1406507,85973,3.0
3321,1406709,15174,20.0
3322,1407065,19917,15.0
3323,1407364,15174,1.0
3324,1407644,23293,12.0
3325,1408270,15174,3.0
3326,1408392,15174,4.0
3327,1409242,15174,14.0
3328,1409470,15174,4.0
3329,1409810,15174,6.0
3330,1410067,15174,9.0
3331,1410116,15174,9.0
3332,1410117,15174,7.0
3333,1410118,15174,12.0
3334,1410168,12105,999999.0
3335,1410256,15174,7.0
3336,1410313,12105,999991.0
3337,1410329,12105,999991.0
3338,1410414,15174,27.0
3339,1410426,15174,1.0
3340,1410454,15174,129.0
3341,1410457,15174,48.0
3342,1410458,15174,85.0
3343,1410460,15174,51.0
3344,1410466,15174,64.0
3345,1410497,15174,94.0
3346,1410590,15174,1.0
3347,1410596,15174,3.0
3348,1410611,15174,32.0
3349,1410627,15174,0.338
3350,1410689,15174,1.02
3351,1410908,43904,2.085
3352,1410988,11013,10.0
3353,1411039,15174,1.0
3354,1411392,78683,5000.0
3355,1411398,15174,3.0
3356,1411442,15174,3.0
3357,1411613,15174,2.0
3358,1411819,11013,5.0
3359,1412027,15174,0.824
3360,1412120,15174,1.91
3361,1412141,15174,2.669
3362,1412300,56377,1.0
3363,1412537,56377,4.0
3364,1412665,15174,0.734
3365,1413513,98539,1.0
3366,1413641,15174,5.828
3367,1413913,15174,1928.0
3368,1415563,25347,0.904
3369,1415924,23824,3.0
3370,1416411,23414,18.0
3371,1416883,44447,1.0
3372,1417077,34763,15.0
3373,1417083,31565,1.0
3374,1417294,15174,4.0
3375,1417330,34763,3.0
3376,1417727,34763,19.0
3377,1418016,12105,999974.0
3378,1418028,23293,14.0
3379,1418028,26477,1.0
3380,1418044,12105,999963.0
3381,1418245,15174,8.0
3382,1418246,15174,35.0
3383,1418248,15174,51.0
3384,1418249,15174,5.0
3385,1418364,15174,19.0
3386,1418401,19917,76.0
3387,1418404,15174,6.0
3388,1418407,15174,47.0
3389,1418411,15174,9.0
3390,1418427,15174,1.0
3391,1418516,15174,14.0
3392,1418522,15174,30.0
3393,1418545,34763,40.0
3394,1418629,15174,3.0
3395,1418729,15174,1.0
3396,1418765,15174,2.0
3397,1418837,15174,10.0
3398,1418957,7686,1.0
3399,1419412,15174,1.0
3400,1419426,15174,2.0
3401,1419428,15174,1.0
3402,1419461,15174,1.0
3403,1419468,15174,1.0
3404,1419476,15174,2.0
3405,1419488,15174,4.0
3406,1419557,15174,1.0
3407,1419586,44447,1.0
3408,1419625,15174,1.0
3409,1419675,15174,2.0
3410,1419676,44447,1.0
3411,1419709,15174,2.0
3412,1419797,15174,3.0
3413,1419822,48383,1.0
3414,1419899,15174,1.0
3415,1419970,15174,1.0
3416,1419976,15174,2.0
3417,1420303,15174,1.108
3418,1420304,48383,1.0
3419,1420333,34763,10.0
3420,1420415,15174,0.904
3421,1420600,15174,0.44
3422,1420797,34763,6.0
3423,1420799,44447,3.0
3424,1421687,19765,1.0
3425,1422353,34763,3.0
3426,1422773,11013,3.0
3427,1423335,74399,6.0
3428,1424075,56377,2.0
3429,1424425,19917,3.54
3430,1424425,31565,0.235
3431,1424444,15174,0.958
3432,1424447,15174,0.518
3433,1424451,15174,1.028
3434,1424493,15174,0.468
3435,1424500,15174,4042.688
3436,1424531,15174,1.27
3437,1424575,108664,267.0
3438,1424929,31565,0.715
3439,1425398,15174,1.0
3440,1425710,98539,4.0
3441,1426120,15174,7.0
3442,1426874,74399,1.0
3443,1426924,34763,10.0
3444,1427174,15174,1.0
3445,1429577,98539,10.0
3446,1430035,20271,7.0
3447,1430049,19917,1.0
3448,1431590,85973,9.0
3449,1431592,15174,30.0
3450,1432195,48383,7.0
3451,1432652,61188,994.0
3452,1433452,15174,13.0
3453,1433483,11013,11.0
3454,1433599,83733,10.0
3455,1434516,15174,1.82
3456,1434516,19917,0.941
3457,1435406,98539,3.0
3458,1436223,15174,42.0
3459,1436224,15174,31.132
3460,1436227,15174,76.0
3461,1436234,15174,1.024
3462,1436237,15174,0.63
3463,1436251,15174,1.0
3464,1436253,12105,999999.0
3465,1436262,12105,999998.855
3466,1436265,12105,999999.0
3467,1436267,12105,999996.0
3468,1436320,12105,999892.0
3469,1436368,15174,2.0
3470,1436529,15174,48.0
3471,1437240,15174,9.0
3472,1437266,15174,6.0
3473,1437306,41970,1.0
3474,1437521,15174,1.41
3475,1437558,15174,4.39
3476,1437804,56377,1157.0
3477,1437829,11013,2.0
3478,1438153,24799,7.0
3479,1438469,19917,7.0
3480,1438494,15174,5.0
3481,1438920,15174,1.0
3482,1439923,15174,2.0
3483,1440960,26477,17.0
3484,1441400,19917,2.89
3485,1441864,31565,1.0
3486,1442012,15174,1.004
3487,1442115,15174,2.0
3488,1442147,12105,999999.0
3489,1442288,12105,999983.0
3490,1442313,24799,1.0
3491,1442385,15174,64.552
3492,1442393,15174,8.0
3493,1442425,15174,34.0
3494,1442445,15174,10.0
3495,1442466,15174,2.0
3496,1442467,15174,4.0
3497,1442478,15174,10.0
3498,1442653,15174,7.0
3499,1442781,78683,4924.0
3500,1442789,15174,5.0
3501,1443009,15174,24.89
3502,1444332,15174,1.0
3503,1444523,26477,11.0
3504,1444551,38006,8.0
3505,1444759,98539,52.0
3506,1444775,11013,1.0
3507,1445372,15174,17.0
3508,1445575,15174,4.0
3509,1445680,15174,1.0
3510,1445771,98539,1.0
3511,1445858,56377,1.0
3512,1446307,15174,1.53
3513,1446765,34763,1.0
3514,1446973,34763,10.0
3515,1447075,11013,10.0
3516,1447484,19917,0.554
3517,1447781,31565,1.0
3518,1448647,12105,999995.0
3519,1448648,12105,999931.0
3520,1448649,12105,999999.0
3521,1448659,12105,999999.0
3522,1448698,15174,2.0
3523,1448712,12105,999994.0
3524,1448748,12105,999958.0
3525,1448834,12105,999959.0
3526,1448906,15174,9.0
3527,1448954,15174,7.0
3528,1449055,34763,2.0
3529,1449236,15174,1.0
3530,1449790,15174,1.0
3531,1449839,15174,0.818
3532,1450575,25347,41.0
3533,1451071,11013,12.0
3534,1451935,19917,2.0
3535,1452925,23293,66.0
3536,1453591,15174,292.0
3537,1453617,15174,6.0
3538,1453763,15174,97.0
3539,1453889,15174,61.0
3540,1453945,41970,3.0
3541,1454039,15174,3.0
3542,1454330,15174,2.0
3543,1454360,15174,0.308
3544,1454548,15174,0.102
3545,1454556,15174,0.132
3546,1454558,11013,9.0
3547,1454609,15174,5.0
3548,1454620,15174,1.0
3549,1454647,15174,0.372
3550,1454793,15174,0.902
3551,1454865,31565,1.0
3552,1454869,15174,0.591
3553,1454880,15174,26.0
3554,1454903,15174,1.874
3555,1454917,15174,11.0
3556,1454935,15174,6.0
3557,1454940,15174,67.0
3558,1454968,15174,0.421
3559,1454968,31565,0.74
3560,1454991,15174,0.33
3561,1455005,15174,0.62
3562,1455022,15174,0.924
3563,1455026,15174,13.0
3564,1455039,15174,26.0
3565,1455105,15174,0.32
3566,1455107,15174,3.656
3567,1455108,15174,0.652
3568,1455109,15174,0.442
3569,1455111,15174,0.278
3570,1455112,15174,0.474
3571,1455117,15174,3.152
3572,1455118,15174,24.0
3573,1455121,15174,0.189
3574,1455123,15174,2.148
3575,1455128,15174,0.37
3576,1455131,15174,0.586
3577,1455132,15174,2.694
3578,1455134,15174,0.468
3579,1455138,15174,0.254
3580,1455179,15174,36.0
3581,1455244,12105,999983.0
3582,1455248,15174,54.0
3583,1455266,34763,3.0
3584,1455271,12105,999999.0
3585,1455275,15174,21.0
3586,1455276,12105,999981.0
3587,1455280,12105,999988.0
3588,1455361,15174,2.0
3589,1455371,15174,52.0
3590,1455413,15174,1.0
3591,1455414,31565,8.0
3592,1455414,36083,22.0
3593,1455527,15174,1.0
3594,1455557,15174,38.0
3595,1455785,15174,0.576
3596,1455971,31565,2.0
3597,1456034,83733,15.0
3598,1456059,15174,5.0
3599,1456060,83733,992.0
3600,1456277,15174,1.0
3601,1456350,15174,9.0
3602,1456519,7686,1.0
3603,1457053,15174,92.0
3604,1457573,31565,1.0
3605,1457706,11013,1.0
3606,1458402,15174,1.0
3607,1458928,15174,23.0
3608,1459094,85973,33.0
3609,1459104,11013,5.0
3610,1459475,56377,483.0
3611,1460704,108664,24.0
3612,1460914,34763,6.0
3613,1461010,15174,9.0
3614,1461349,15174,3.0
3615,1461760,15174,8.0
3616,1461811,108664,10.0
3617,1462013,15174,13.0
3618,1462181,31565,5.0
3619,1462194,31565,1.0
3620,1462352,15174,1.0
3621,1462382,15174,1.0
3622,1462389,15174,1.0
3623,1462394,15174,2.0
3624,1462402,15174,15.0
3625,1462430,15174,1.0
3626,1462452,15174,20.0
3627,1462475,15174,1.0
3628,1462485,31565,1.0
3629,1462500,15174,3.612
3630,1462587,19917,3.0
3631,1462691,15174,5.0
3632,1462692,15174,1.0
3633,1462713,15174,24.0
3634,1462713,34763,8.0
3635,1462744,15174,4.0
3636,1462750,15174,4.0
3637,1463208,15174,4.0
3638,1463455,23293,99.0
3639,1463455,38006,8.0
3640,1463480,46492,4.0
3641,1463793,19917,10.0
3642,1464088,83858,14.0
3643,1464158,98539,3.0
3644,1464188,15174,7.0
3645,1464191,15174,14.0
3646,1464559,31565,1.418
3647,1464896,15174,93.0
3648,1465033,15174,30.0
3649,1465057,23414,19.0
3650,1465072,15174,2.0
3651,1465248,15174,3.0
3652,1465861,15174,1.0
3653,1466092,15174,2.364
3654,1466163,34763,14.0
3655,1466390,15174,46.0
3656,1466611,78683,4979.0
3657,1466612,78683,4965.0
3658,1466613,78683,4935.0
3659,1466618,83733,9.0
3660,1466952,19765,1.0
3661,1467023,11013,1.0
3662,1467028,23293,80.0
3663,1467096,15174,42.0
3664,1467140,11013,7.0
3665,1467196,11013,1.0
3666,1467306,29651,2.0
3667,1467320,15174,8.0
3668,1467728,15174,2.0
3669,1467728,108664,5.0
3670,1468039,15174,17.0
3671,1468489,15174,11.0
3672,1468689,85973,8.0
3673,1468713,38212,7.0
3674,1469106,15174,3.0
3675,1469275,15174,1.0
3676,1469533,83749,995.0
3677,1469950,15174,8.0
3678,1470007,15174,1.0
3679,1470164,15174,4.0
3680,1470882,11013,1.0
3681,1470887,11013,1.0
3682,1470889,11013,1.0
3683,1471255,31565,3.0
3684,1471460,7686,2.0
3685,1471609,15174,28.0
3686,1471977,85973,2.0
3687,1472322,26477,15.0
3688,1472399,15174,33.0
3689,1472426,19917,2.0
3690,1472453,26477,13.0
3691,1472583,34763,2.0
3692,1474313,56377,1.0
3693,1475540,67089,4.0
3694,1475621,11013,12.0
3695,1475952,15174,2.0
3696,1476161,15174,1.0
3697,1476372,15174,1.0
3698,1476764,56377,2.0
3699,1476865,31565,0.3
3700,1477940,85973,2.0
3701,1478040,31565,8.0
3702,1478720,56377,18.0
3703,1478723,31565,0.515
3704,1479449,12105,999998.7
3705,1479635,19917,84.0
3706,1480704,38212,4.0
3707,1480704,44447,66.0
3708,1480834,15174,1.0
3709,1480861,15174,1.0
3710,1480969,15174,10.0
3711,1481145,15174,1.0
3712,1481149,15174,4.0
3713,1481221,15174,1.0
3714,1481244,15174,2.0
3715,1481246,15174,1.0
3716,1481316,12105,999969.0
3717,1481317,12105,999989.0
3718,1481835,15174,4.0
3719,1481911,19917,3.0
3720,1481943,15174,4.0
3721,1482579,15174,4.306
3722,1482771,12105,999999.0
3723,1482781,15174,0.564
3724,1482918,19765,26.0
3725,1483197,85973,2.0
3726,1483620,78683,5000.0
3727,1483623,15174,30.0
3728,1484079,108664,19.54
3729,1484903,19917,0.466
3730,1485417,15174,2.164
3731,1485569,15174,17.0
3732,1485880,15174,0.212
3733,1485902,15174,1.0
3734,1485902,19765,2.0
3735,1485965,19917,25.0
3736,1485995,15174,8.0
3737,1486015,47082,14.0
3738,1486016,20271,15.0
3739,1486016,47082,22.0
3740,1486020,47082,2.0
3741,1486021,47082,1.0
3742,1486023,47082,2.0
3743,1486024,47082,2.0
3744,1486025,47082,7.0
3745,1486026,47082,1.0
3746,1486027,47082,4.0
3747,1486028,47082,15.0
3748,1486062,19765,1.0
3749,1486078,47082,3.0
3750,1486080,47082,17.0
3751,1486133,61188,1.435
3752,1486397,19917,37.0
3753,1486454,38212,7.0
3754,1486612,15174,130.0
3755,1487354,31565,1.0
3756,1487558,56377,1.0
3757,1487638,15174,5.0
3758,1487877,12105,999998.0
3759,1487906,12105,999998.0
3760,1488072,38212,7.0
3761,1488290,15174,5.0
3762,1488293,15174,20.0
3763,1488312,15174,1.0
3764,1489054,15174,2.0
3765,1489058,15174,1.0
3766,1489109,56377,4.0
3767,1489367,31565,1.0
3768,1489383,15174,1.0
3769,1489508,34763,1.0
3770,1489720,15174,3.0
3771,1489724,15174,14.0
3772,1489842,15174,15.0
3773,1489982,34763,2.0
3774,1490367,34763,1.0
3775,1491442,58864,100.0
3776,1491442,60439,306.0
3777,1491442,87474,108.0
3778,1491442,103636,90.0
3779,1492138,26477,8.0
3780,1492663,15174,5.0
3781,1492710,11013,4.0
3782,1492848,41970,1.096
3783,1494550,43904,0.375
3784,1494558,31565,2.0
3785,1494739,11013,9.0
3786,1494959,12105,999999.0
3787,1495052,12105,999981.0
3788,1495095,12105,999974.0
3789,1495503,12105,999998.62
3790,1495526,12105,999990.0
3791,1495528,12105,999989.0
3792,1495531,12105,999904.0
3793,1495998,15174,46.0
3794,1496113,15174,4.0
3795,1496468,27514,6.0
3796,1496505,23293,22.0
3797,1496505,26477,4.0
3798,1496612,15174,7.094
3799,1496671,24799,16.0
3800,1496713,15174,1.7
3801,1496823,25347,101.0
3802,1497234,19917,1.0
3803,1497589,15174,1.16
3804,1498602,15174,239.0
3805,1498999,15174,3.0
3806,1499287,15174,1.0
3807,1499718,15174,12.0
3808,1500090,15174,1.0
3809,1500219,15174,1.0
3810,1500967,98539,8.0
3811,1501676,31565,2.0
3812,1501900,11013,4.0
3813,1502586,11013,2.0
3814,1502724,15174,5.0
3815,1503005,15174,1.128
3816,1503263,31565,1.0
3817,1503321,15174,1.0
3818,1503531,47082,1.0
3819,1503826,15174,3.0
3820,1504737,31565,0.545
3821,1505712,15174,3.0
3822,1506003,15174,1.0
3823,1506004,15174,1.0
3824,1507292,7686,3.0
3825,1508066,15174,6.0
3826,1508390,15174,4.0
3827,1508528,15174,18.0
3828,1508864,15174,1.0
3829,1508868,15174,1.0
3830,1508872,15174,1.0
3831,1508883,15174,4.0
3832,1508935,15174,1.0
3833,1509001,15174,1.0
3834,1509006,15174,23.0
3835,1509034,15174,1.0
3836,1509069,15174,4.0
3837,1509212,15174,7.0
3838,1509564,38006,21.0
3839,1509570,15174,1.0
3840,1509814,31565,2.0
3841,1510134,15174,4.0
3842,1510230,15174,24.0
3843,1510281,98539,240.0
3844,1510391,15174,9.0
3845,1510773,10171,20.6
3846,1511013,15174,1.0
3847,1511071,26719,1.0
3848,1511071,31565,1.0
3849,1511122,15174,1.0
3850,1511189,34763,16.0
3851,1512525,15174,1.0
3852,1512751,11013,2.0
3853,1512794,11013,3.0
3854,1512807,11013,3.0
3855,1512854,11013,4.0
3856,1513289,15174,31.0
3857,1513651,19917,1.649
3858,1513839,31565,3.58
3859,1514412,15174,1.0
3860,1514438,26719,22.0
3861,1514467,12105,999935.0
3862,1514591,15174,1.0
3863,1514697,17846,1.0
3864,1514746,19917,2.0
3865,1514813,31565,1.0
3866,1515046,15174,2.0
3867,1515093,15174,22.0
3868,1515658,19917,3.0
3869,1515878,15174,2.0
3870,1515920,15174,50.0
3871,1515951,98539,2.0
3872,1516031,15174,11.0
3873,1516246,15174,1.0
3874,1516505,15174,1.0
3875,1516538,15174,3.0
3876,1519255,19917,6.0
3877,1519595,19917,6.0
3878,1519858,15174,5.0
3879,1520949,11013,1.0
3880,1521567,31565,1.0
3881,1521568,31565,1.0
3882,1521604,34763,2.0
3883,1522302,34763,2.0
3884,1522382,85973,6.0
3885,1522573,7686,6.0
3886,1522687,11013,1.0
3887,1523153,19917,2.0
3888,1523397,34763,19.0
3889,1523504,15174,1.0
3890,1523585,31565,2.0
3891,1523649,15174,8.0
3892,1523890,15174,6.0
3893,1524106,15174,17.0
3894,1526104,15174,7.0
3895,1527581,15174,21.0
3896,1528068,15174,109.0
3897,1528341,11013,6.0
3898,1529214,34763,1.0
3899,1529793,23824,1.0
3900,1529893,19765,1.0
3901,1529951,15174,8.0
3902,1530000,15174,18.0
3903,1530075,15174,2.0
3904,1530129,15174,4.0
3905,1530130,15174,1.0
3906,1530135,15174,7.0
3907,1530291,12105,999996.0
3908,1530329,31565,1.0
3909,1530357,15174,145.0
3910,1530357,31565,10.0
3911,1530357,34763,33.0
3912,1530657,12105,999998.646
3913,1530940,24799,8.0
3914,1531368,11013,1.0
3915,1531582,15174,1.0
3916,1532135,15174,9.0
3917,1532778,98539,16.0
3918,1533337,43904,3.0
3919,1533841,31565,1.0
3920,1534416,19917,10.0
3921,1534593,11013,1.0
3922,1534624,34763,2.0
3923,1534786,98539,1.0
3924,1535550,31565,8.0
3925,1535946,15174,10.0
3926,1537541,15174,3.0
3927,1537805,12105,999997.0
3928,1537826,12105,999980.0
3929,1537841,12105,999996.0
3930,1538722,23293,163.0
3931,1538723,23293,398.0
3932,1538723,26477,30.0
3933,1539157,98539,3.0
3934,1539239,108664,1.0
3935,1539337,15174,5.0
3936,1539378,15174,13.0
3937,1539379,15174,5.0
3938,1540149,15174,3.0
3939,1540757,78683,5000.0
3940,1540778,15174,3.0
3941,1540969,15174,1.0
3942,1541381,11013,5.0
3943,1541536,78683,5000.0
3944,1541537,78683,5000.0
3945,1542329,7686,1.0
3946,1542691,19765,2.0
3947,1542908,19765,1.0
3948,1543353,56377,1.0
3949,1543355,34763,8.0
3950,1543482,19765,1.0
3951,1543511,19765,4.0
3952,1543570,19765,24.0
3953,1544023,19917,0.566
3954,1544023,31565,1.065
3955,1544322,15174,5.0
3956,1544322,56377,1.0
3957,1545137,23293,20.0
3958,1545296,56377,2.0
3959,1545322,19917,0.78
3960,1547176,38212,12.0
3961,1547176,56377,1.0
3962,1547865,15174,68.0
3963,1547946,23293,25.0
3964,1548053,34763,2.0
3965,1548250,19917,4.0
3966,1548318,108664,0.878
3967,1548428,34763,17.0
3968,1548513,56377,1.0
3969,1548540,23293,12.0
3970,1548540,26477,2.0
3971,1548641,20271,29.0
3972,1548890,78683,4946.0
3973,1549178,83733,980.0
3974,1549199,34763,28.0
3975,1549490,56377,2.0
3976,1549495,15174,17.0
3977,1549759,31565,2.0
3978,1549764,78683,4988.0
3979,1550125,19765,6.0
3980,1550153,19765,6.0
3981,1550622,19917,18.0
3982,1551018,98539,2.0
3983,1551318,11013,5.0
3984,1551806,19765,1.0
3985,1552671,34763,1.0
3986,1552672,34763,10.0
3987,1552674,34763,1.0
3988,1553099,41970,60.5
3989,1553634,15174,1.0
3990,1554161,10171,4.95
3991,1554162,10171,0.7
3992,1554163,10171,4.0
3993,1554164,10171,1.5
3994,1554165,10171,0.25
3995,1554166,10171,1.0
3996,1554169,10171,4.1
3997,1554170,10171,3.0
3998,1554171,10171,0.5
3999,1554172,10171,1.75
4000,1554174,10171,34.0
4001,1554177,10171,2.3
4002,1554178,10171,2.0
4003,1554179,10171,0.5
4004,1554180,10171,2.5
4005,1554181,10171,1.9
4006,1554182,10171,2.5
4007,1554183,10171,0.55
4008,1554184,10171,2.4
4009,1554185,10171,4.05
4010,1554186,10171,35.0
4011,1554187,10171,7.0
4012,1554188,10171,15.0
4013,1554191,10171,11.0
4014,1554192,10171,10.0
4015,1554193,10171,26.0
4016,1554194,10171,7.0
4017,1554212,19917,13.0
4018,1554229,38212,3.0
4019,1554291,19917,2.0
4020,1554412,10171,33.0
4021,1555802,15174,67.0
4022,1555828,34763,2.0
4023,1555840,19917,4.0
4024,1555858,23414,14.0
4025,1556249,15174,2.024
4026,1556468,34763,27.0
4027,1556671,34763,2.0
4028,1556672,31565,2.0
4029,1556919,85973,15.0
4030,1557648,12105,999995.0
4031,1557669,36083,10.0
4032,1558208,15174,1.0
4033,1558228,15174,56.0
4034,1558808,78683,4973.0
4035,1558810,15174,5.0
4036,1559270,78683,4947.0
4037,1559274,26719,3.0
4038,1559276,34763,18.0
4039,1560619,15174,3.641
4040,1560655,15174,0.972
4041,1561118,15174,0.772
4042,1561225,56377,11.0
4043,1561703,7686,1.0
4044,1561703,38006,1.0
4045,1561988,15174,11.0
4046,1562129,19765,1.0
4047,1562594,19765,1.0
4048,1562702,19765,5.0
4049,1563004,19765,1.0
4050,1564519,11013,4.0
4051,1564522,19765,1.0
4052,1564780,34763,1.0
4053,1564936,7686,1.0
4054,1565262,11013,1.0
4055,1566917,11013,1.0
4056,1567234,56377,12.0
4057,1568282,11013,3.0
4058,1568738,36083,24.0
4059,1569113,31565,3.0
4060,1569206,15174,52.0
4061,1569253,23824,9.0
4062,1569253,31565,9.0
4063,1569833,7686,1.0
4064,1569882,15174,1.0
4065,1569887,15174,2.0
4066,1570426,56377,3.0
4067,1570784,31565,1.0
4068,1571340,34141,38.0
4069,1572537,11013,1.0
4070,1573729,48383,1.0
4071,1573878,85973,2.0
4072,1575014,44447,0.098
4073,1575625,34763,29.0
4074,1575722,26719,5.0
4075,1578253,15174,1.0
4076,1579821,56377,12.0
4077,1580517,56377,1.0
4078,1580947,34763,7.0
4079,1583807,26719,1.0
4080,1583807,34763,3.0
4081,1583809,34763,1.0
4082,1583810,26719,1.0
4083,1583810,34763,2.0
4084,1583912,34763,1.0
4085,1584166,34763,9.0
4086,1584167,26719,1.0
4087,1584167,34763,13.0
4088,1584169,34763,14.0
4089,1584193,34763,1.0
4090,1584194,34763,2.0
4091,1584200,34763,1.0
4092,1584322,34763,44.0
4093,1584323,34763,2.0
4094,1584358,19917,1.0
4095,1584726,34763,1.0
4096,1584748,23293,12.0
4097,1584748,34763,8.0
4098,1585090,34763,10.0
4099,1585103,34763,5.0
4100,1585104,34763,10.0
4101,1585115,34763,2.0
4102,1585120,34763,10.0
4103,1585123,34763,32.0
4104,1585126,34763,10.0
4105,1585129,34763,9.0
4106,1585133,34763,2.0
4107,1585134,34763,1.0
4108,1585294,38212,3.0
4109,1585792,19765,1.0
4110,1585807,19765,4.0
4111,1585814,19765,4.0
4112,1585837,19765,4.0
4113,1585880,19765,1.0
4114,1585901,34763,1.0
4115,1585902,19765,4.0
4116,1586081,19765,1.0
4117,1586106,19765,1.0
4118,1586223,19765,3.0
4119,1586262,19765,1.0
4120,1586324,34763,8.0
4121,1586340,34763,6.0
4122,1586342,34763,5.0
4123,1586345,34763,2.0
4124,1586346,34763,10.0
4125,1586355,15174,4.0
4126,1586359,26719,5.0
4127,1586359,34763,3.0
4128,1586361,34763,3.0
4129,1586487,19765,7.0
4130,1586488,19765,5.0
4131,1586517,19765,1.0
4132,1586535,19765,1.0
4133,1586546,19765,1.0
4134,1586615,19765,1.0
4135,1586631,19765,1.0
4136,1586652,19765,1.0
4137,1586719,15174,2.0
4138,1586753,19765,3.0
4139,1586895,15174,1.0
4140,1586899,15174,0.262
4141,1586910,19765,4.0
4142,1587028,15174,10.0
4143,1587083,15174,2.931
4144,1587158,19765,4.0
4145,1587927,26477,9.0
4146,1587995,108664,2.24
4147,1588793,34763,1.0
4148,1589054,19917,1.0
4149,1589300,38212,4.0
4150,1589507,24799,14.0
4151,1589800,11013,2.0
4152,1590825,15174,0.494
4153,1591621,15174,1.0
4154,1591677,48383,15.0
4155,1591690,15174,4.0
4156,1591725,15174,2.0
4157,1591902,15174,5.0
4158,1593857,34763,1.0
4159,1596308,10171,5.0
4160,1597625,27514,3.0
4161,1598759,17846,778.0
4162,1599207,34763,8.0
4163,1599697,34763,6.0
4164,1599698,34763,18.0
4165,1599701,34763,7.0
4166,1600338,7686,1.0
4167,1601446,83858,4.0
4168,1604272,31565,2.0
4169,1604910,19917,2.0
4170,1604993,15174,4.0
4171,1605089,34763,1.0
4172,1605487,43904,6.0
4173,1606447,47082,18.0
4174,1606461,38212,1.632
4175,1606578,27514,13.0
